ParticipantID,StatementID,Rating,RatingType
9,70,3,Importance
9,71,3,Importance
9,72,4,Importance
9,73,5,Importance
9,74,2,Importance
9,75,4,Importance
9,76,4,Importance
9,77,2,Importance
9,78,3,Importance
9,79,3,Importance
9,80,4,Importance
9,81,4,Importance
9,82,3,Importance
9,83,2,Importance
9,84,4,Importance
9,85,4,Importance
9,86,3,Importance
9,87,2,Importance
9,88,2,Importance
9,89,5,Importance
9,90,4,Importance
9,91,3,Importance
9,92,2,Importance
9,93,3,Importance
9,94,4,Importance
9,95,3,Importance
9,96,3,Importance
9,97,2,Importance
9,98,4,Importance
9,99,4,Importance
9,100,5,Importance
9,1,4,Feasibility
9,2,3,Feasibility
9,3,5,Feasibility
9,4,5,Feasibility
9,5,1,Feasibility
9,6,1,Feasibility
9,7,2,Feasibility
9,8,4,Feasibility
9,9,3,Feasibility
9,10,3,Feasibility
9,11,4,Feasibility
9,12,4,Feasibility
9,13,2,Feasibility
9,14,3,Feasibility
9,15,4,Feasibility
9,16,1,Feasibility
9,17,1,Feasibility
9,18,5,Feasibility
9,19,4,Feasibility
9,20,3,Feasibility
9,21,4,Feasibility
9,22,4,Feasibility
9,23,5,Feasibility
9,24,3,Feasibility
9,25,2,Feasibility
9,26,1,Feasibility
9,27,3,Feasibility
9,28,4,Feasibility
9,29,2,Feasibility
9,30,4,Feasibility
9,31,4,Feasibility
9,32,3,Feasibility
9,33,4,Feasibility
9,34,4,Feasibility
9,35,4,Feasibility
9,36,3,Feasibility
9,37,5,Feasibility
9,38,4,Feasibility
9,39,5,Feasibility
9,40,4,Feasibility
9,41,4,Feasibility
9,42,2,Feasibility
9,43,3,Feasibility
9,44,4,Feasibility
9,45,1,Feasibility
9,46,2,Feasibility
9,47,3,Feasibility
9,48,3,Feasibility
9,49,3,Feasibility
9,50,5,Feasibility
9,51,5,Feasibility
9,52,2,Feasibility
9,53,2,Feasibility
9,54,3,Feasibility
9,55,4,Feasibility
9,56,4,Feasibility
9,57,5,Feasibility
9,58,4,Feasibility
9,59,4,Feasibility
9,60,4,Feasibility
9,61,4,Feasibility
9,62,2,Feasibility
9,63,1,Feasibility
9,64,3,Feasibility
9,65,5,Feasibility
9,66,3,Feasibility
9,67,1,Feasibility
9,68,5,Feasibility
9,69,5,Feasibility
9,70,4,Feasibility
9,71,4,Feasibility
9,72,4,Feasibility
9,73,4,Feasibility
9,74,4,Feasibility
9,75,3,Feasibility
9,76,4,Feasibility
9,77,2,Feasibility
9,78,2,Feasibility
9,79,2,Feasibility
9,80,4,Feasibility
9,81,3,Feasibility
9,82,4,Feasibility
9,83,4,Feasibility
9,84,5,Feasibility
9,85,4,Feasibility
9,86,5,Feasibility
9,87,4,Feasibility
9,88,4,Feasibility
9,89,4,Feasibility
9,90,4,Feasibility
9,91,2,Feasibility
9,92,3,Feasibility
9,93,3,Feasibility
9,94,3,Feasibility
9,95,4,Feasibility
9,96,4,Feasibility
9,97,4,Feasibility
9,98,4,Feasibility
9,99,4,Feasibility
9,100,5,Feasibility
10,1,5,Importance
10,2,5,Importance
10,3,5,Importance
10,4,4,Importance
10,5,4,Importance
10,6,3,Importance
10,7,2,Importance
10,8,5,Importance
10,9,5,Importance
10,10,4,Importance
10,11,5,Importance
10,12,5,Importance
10,13,3,Importance
10,14,3,Importance
10,15,4,Importance
10,16,4,Importance
10,17,4,Importance
10,18,4,Importance
10,19,4,Importance
10,20,4,Importance
10,21,4,Importance
10,22,3,Importance
10,23,4,Importance
10,24,4,Importance
10,25,3,Importance
10,26,3,Importance
10,27,4,Importance
10,28,3,Importance
10,29,3,Importance
10,30,4,Importance
10,31,3,Importance
10,32,3,Importance
10,33,4,Importance
10,34,4,Importance
10,35,4,Importance
10,36,4,Importance
10,37,4,Importance
10,38,4,Importance
10,39,3,Importance
10,40,4,Importance
10,41,3,Importance
10,42,3,Importance
10,43,4,Importance
10,44,4,Importance
10,45,4,Importance
10,46,5,Importance
10,47,4,Importance
10,48,3,Importance
10,49,3,Importance
10,50,3,Importance
10,51,4,Importance
10,52,3,Importance
10,53,4,Importance
10,54,4,Importance
10,55,5,Importance
10,56,4,Importance
10,57,4,Importance
10,58,4,Importance
10,59,5,Importance
10,60,4,Importance
10,61,3,Importance
10,62,3,Importance
10,63,3,Importance
10,64,4,Importance
10,65,3,Importance
10,66,4,Importance
10,67,4,Importance
10,68,4,Importance
10,69,3,Importance
10,70,3,Importance
10,71,3,Importance
10,72,4,Importance
10,73,4,Importance
10,74,4,Importance
10,75,4,Importance
10,76,4,Importance
10,77,4,Importance
10,78,3,Importance
10,79,3,Importance
10,80,2,Importance
10,81,2,Importance
10,82,4,Importance
10,83,4,Importance
10,84,4,Importance
10,85,4,Importance
10,86,3,Importance
10,87,3,Importance
10,88,4,Importance
10,89,3,Importance
10,90,4,Importance
10,91,3,Importance
10,92,4,Importance
10,93,4,Importance
10,94,4,Importance
10,95,3,Importance
10,96,4,Importance
10,97,3,Importance
10,98,4,Importance
10,99,4,Importance
10,100,4,Importance
10,1,3,Feasibility
10,2,2,Feasibility
10,3,2,Feasibility
10,4,5,Feasibility
10,5,3,Feasibility
10,6,4,Feasibility
10,7,4,Feasibility
10,8,3,Feasibility
10,9,4,Feasibility
10,10,2,Feasibility
10,11,4,Feasibility
10,12,5,Feasibility
10,13,4,Feasibility
10,14,4,Feasibility
10,15,3,Feasibility
10,16,3,Feasibility
10,17,3,Feasibility
10,18,3,Feasibility
10,19,3,Feasibility
10,20,5,Feasibility
10,21,3,Feasibility
10,22,3,Feasibility
10,23,5,Feasibility
10,24,4,Feasibility
10,25,2,Feasibility
10,26,2,Feasibility
10,27,3,Feasibility
10,28,2,Feasibility
10,29,2,Feasibility
10,30,4,Feasibility
10,31,2,Feasibility
10,32,3,Feasibility
10,33,4,Feasibility
10,34,3,Feasibility
10,35,3,Feasibility
10,36,5,Feasibility
10,37,4,Feasibility
10,38,3,Feasibility
10,39,5,Feasibility
10,40,2,Feasibility
10,41,3,Feasibility
10,42,3,Feasibility
10,43,3,Feasibility
10,44,4,Feasibility
10,45,4,Feasibility
10,46,5,Feasibility
10,47,3,Feasibility
10,48,2,Feasibility
10,49,4,Feasibility
10,50,4,Feasibility
10,51,5,Feasibility
10,52,3,Feasibility
10,53,4,Feasibility
10,54,3,Feasibility
10,55,5,Feasibility
10,56,3,Feasibility
10,57,4,Feasibility
10,58,3,Feasibility
10,59,3,Feasibility
10,60,3,Feasibility
10,61,2,Feasibility
10,62,3,Feasibility
10,63,3,Feasibility
10,64,3,Feasibility
10,65,1,Feasibility
10,66,5,Feasibility
10,67,3,Feasibility
10,68,5,Feasibility
10,69,4,Feasibility
10,70,4,Feasibility
10,71,5,Feasibility
10,72,5,Feasibility
10,73,4,Feasibility
10,74,4,Feasibility
10,75,5,Feasibility
10,76,3,Feasibility
10,77,5,Feasibility
10,78,3,Feasibility
10,79,4,Feasibility
10,80,3,Feasibility
10,81,3,Feasibility
10,82,5,Feasibility
10,83,3,Feasibility
10,84,5,Feasibility
10,85,4,Feasibility
10,86,4,Feasibility
10,87,3,Feasibility
10,88,3,Feasibility
10,89,3,Feasibility
10,90,3,Feasibility
10,91,3,Feasibility
10,92,3,Feasibility
10,93,4,Feasibility
10,94,1,Feasibility
10,95,3,Feasibility
10,96,5,Feasibility
10,97,3,Feasibility
10,98,3,Feasibility
10,99,1,Feasibility
10,100,3,Feasibility
11,1,4,Importance
11,2,2,Importance
11,3,3,Importance
11,4,4,Importance
11,5,3,Importance
11,6,4,Importance
11,7,2,Importance
11,8,4,Importance
11,9,4,Importance
11,10,4,Importance
11,11,4,Importance
11,12,2,Importance
11,13,2,Importance
11,14,2,Importance
11,15,2,Importance
11,16,2,Importance
11,17,3,Importance
11,18,4,Importance
11,19,3,Importance
11,20,4,Importance
11,21,2,Importance
11,22,4,Importance
11,23,4,Importance
11,24,3,Importance
11,25,3,Importance
11,26,1,Importance
11,27,3,Importance
11,28,3,Importance
11,29,2,Importance
11,30,4,Importance
11,31,2,Importance
11,32,2,Importance
11,33,1,Importance
11,34,2,Importance
11,35,3,Importance
11,36,1,Importance
11,37,4,Importance
11,38,3,Importance
11,39,4,Importance
11,40,2,Importance
11,41,3,Importance
11,42,4,Importance
11,43,4,Importance
11,44,5,Importance
11,45,3,Importance
11,46,3,Importance
11,47,1,Importance
11,48,1,Importance
11,49,1,Importance
11,50,4,Importance
11,51,3,Importance
11,52,2,Importance
11,53,4,Importance
11,54,3,Importance
11,55,1,Importance
11,56,2,Importance
11,57,4,Importance
11,58,4,Importance
11,59,4,Importance
11,60,3,Importance
11,61,1,Importance
11,62,2,Importance
11,63,3,Importance
11,64,3,Importance
11,65,3,Importance
11,66,2,Importance
11,67,1,Importance
11,68,2,Importance
11,69,4,Importance
11,70,3,Importance
11,71,1,Importance
11,72,4,Importance
11,73,3,Importance
11,74,3,Importance
11,75,2,Importance
11,76,4,Importance
11,77,2,Importance
11,78,2,Importance
11,79,4,Importance
11,80,4,Importance
11,81,2,Importance
11,82,2,Importance
11,83,1,Importance
11,85,2,Importance
11,86,2,Importance
11,87,2,Importance
11,88,4,Importance
11,89,5,Importance
11,90,1,Importance
11,91,1,Importance
11,92,3,Importance
11,93,1,Importance
11,94,4,Importance
11,95,2,Importance
11,96,1,Importance
11,97,4,Importance
11,98,4,Importance
11,99,1,Importance
11,100,4,Importance
11,1,4,Feasibility
11,2,5,Feasibility
11,3,3,Feasibility
11,4,4,Feasibility
11,5,3,Feasibility
11,6,4,Feasibility
11,7,3,Feasibility
11,8,4,Feasibility
11,9,4,Feasibility
11,10,3,Feasibility
11,11,5,Feasibility
11,12,3,Feasibility
11,13,4,Feasibility
11,14,3,Feasibility
11,15,4,Feasibility
11,16,2,Feasibility
11,17,3,Feasibility
11,18,4,Feasibility
11,19,4,Feasibility
11,20,3,Feasibility
11,21,4,Feasibility
11,22,4,Feasibility
11,23,4,Feasibility
11,24,3,Feasibility
11,25,3,Feasibility
11,26,4,Feasibility
11,27,4,Feasibility
11,28,4,Feasibility
11,29,4,Feasibility
11,30,4,Feasibility
11,31,2,Feasibility
11,32,2,Feasibility
11,33,3,Feasibility
11,34,4,Feasibility
11,35,3,Feasibility
11,36,4,Feasibility
11,37,4,Feasibility
11,38,4,Feasibility
11,39,3,Feasibility
11,40,4,Feasibility
11,41,3,Feasibility
11,42,4,Feasibility
11,43,4,Feasibility
11,44,4,Feasibility
11,45,3,Feasibility
11,46,3,Feasibility
11,47,3,Feasibility
11,48,4,Feasibility
11,49,2,Feasibility
11,50,4,Feasibility
11,51,4,Feasibility
11,52,3,Feasibility
11,53,4,Feasibility
11,54,4,Feasibility
11,55,3,Feasibility
11,56,3,Feasibility
11,57,4,Feasibility
11,58,3,Feasibility
11,59,4,Feasibility
11,60,4,Feasibility
11,61,3,Feasibility
11,62,4,Feasibility
11,63,4,Feasibility
11,64,4,Feasibility
11,65,3,Feasibility
11,66,3,Feasibility
11,67,4,Feasibility
11,68,3,Feasibility
11,69,4,Feasibility
11,70,3,Feasibility
11,71,2,Feasibility
11,72,4,Feasibility
11,73,4,Feasibility
11,74,4,Feasibility
11,75,4,Feasibility
11,76,4,Feasibility
11,77,4,Feasibility
11,78,4,Feasibility
11,79,3,Feasibility
11,80,3,Feasibility
11,81,3,Feasibility
11,82,3,Feasibility
11,83,4,Feasibility
11,84,4,Feasibility
11,85,4,Feasibility
11,86,3,Feasibility
11,87,4,Feasibility
11,88,3,Feasibility
11,89,4,Feasibility
11,90,2,Feasibility
11,91,4,Feasibility
11,92,4,Feasibility
11,93,4,Feasibility
11,94,4,Feasibility
11,95,4,Feasibility
11,96,4,Feasibility
11,97,4,Feasibility
11,98,3,Feasibility
11,99,3,Feasibility
11,100,4,Feasibility
12,1,4,Importance
12,2,5,Importance
12,3,4,Importance
12,4,3,Importance
12,5,3,Importance
12,6,4,Importance
12,7,4,Importance
12,8,4,Importance
12,9,3,Importance
12,10,3,Importance
12,11,3,Importance
12,12,4,Importance
12,13,2,Importance
12,14,3,Importance
12,15,4,Importance
12,16,4,Importance
12,17,4,Importance
12,18,3,Importance
12,19,3,Importance
12,20,4,Importance
12,21,3,Importance
12,22,2,Importance
12,23,3,Importance
12,24,2,Importance
12,25,3,Importance
12,26,2,Importance
12,27,3,Importance
12,28,2,Importance
12,29,3,Importance
12,30,3,Importance
12,31,4,Importance
12,32,2,Importance
12,33,1,Importance
12,34,3,Importance
12,35,3,Importance
12,36,4,Importance
12,37,2,Importance
12,38,4,Importance
12,39,4,Importance
12,40,3,Importance
12,41,2,Importance
12,42,4,Importance
12,43,3,Importance
12,44,3,Importance
12,45,3,Importance
12,46,4,Importance
12,47,1,Importance
12,48,3,Importance
12,49,3,Importance
12,50,3,Importance
12,51,3,Importance
12,52,4,Importance
12,53,4,Importance
12,54,2,Importance
12,55,2,Importance
12,56,4,Importance
12,57,3,Importance
12,58,4,Importance
12,59,4,Importance
12,60,3,Importance
12,61,3,Importance
12,62,3,Importance
12,63,4,Importance
12,64,3,Importance
12,65,3,Importance
12,66,4,Importance
12,67,4,Importance
12,68,3,Importance
12,69,4,Importance
12,70,3,Importance
12,71,4,Importance
12,72,4,Importance
12,73,3,Importance
12,74,2,Importance
12,75,3,Importance
12,76,4,Importance
12,77,1,Importance
12,78,2,Importance
12,79,4,Importance
12,80,4,Importance
12,81,2,Importance
12,82,3,Importance
12,83,3,Importance
12,84,3,Importance
12,85,4,Importance
12,86,4,Importance
12,87,3,Importance
12,88,4,Importance
12,89,3,Importance
12,90,3,Importance
12,91,2,Importance
12,92,3,Importance
12,93,4,Importance
12,94,3,Importance
12,95,3,Importance
12,96,4,Importance
12,97,3,Importance
12,98,4,Importance
12,99,2,Importance
12,100,3,Importance
12,1,3,Feasibility
12,2,2,Feasibility
12,3,3,Feasibility
12,4,5,Feasibility
12,5,3,Feasibility
12,6,4,Feasibility
12,7,4,Feasibility
12,8,3,Feasibility
12,9,4,Feasibility
12,10,3,Feasibility
12,11,4,Feasibility
12,12,3,Feasibility
12,13,5,Feasibility
12,14,3,Feasibility
12,15,4,Feasibility
12,16,3,Feasibility
12,17,2,Feasibility
12,18,3,Feasibility
12,19,3,Feasibility
12,20,4,Feasibility
12,21,3,Feasibility
12,22,2,Feasibility
12,23,4,Feasibility
12,24,3,Feasibility
12,25,4,Feasibility
12,26,2,Feasibility
12,28,4,Feasibility
12,29,3,Feasibility
12,30,3,Feasibility
12,31,4,Feasibility
12,32,2,Feasibility
12,33,1,Feasibility
12,34,2,Feasibility
12,36,3,Feasibility
12,37,5,Feasibility
12,38,3,Feasibility
12,39,3,Feasibility
12,40,2,Feasibility
12,41,4,Feasibility
12,42,4,Feasibility
12,43,5,Feasibility
12,44,4,Feasibility
12,45,4,Feasibility
12,46,5,Feasibility
12,47,2,Feasibility
12,48,3,Feasibility
12,49,3,Feasibility
12,50,5,Feasibility
12,51,5,Feasibility
12,52,3,Feasibility
12,53,5,Feasibility
12,54,3,Feasibility
12,55,2,Feasibility
12,56,3,Feasibility
12,57,5,Feasibility
12,58,4,Feasibility
12,59,3,Feasibility
12,60,3,Feasibility
12,61,2,Feasibility
12,62,5,Feasibility
12,63,3,Feasibility
12,64,4,Feasibility
12,65,3,Feasibility
12,66,3,Feasibility
12,67,2,Feasibility
12,68,4,Feasibility
12,69,5,Feasibility
12,70,3,Feasibility
12,71,2,Feasibility
12,72,4,Feasibility
12,73,3,Feasibility
12,74,4,Feasibility
12,75,3,Feasibility
12,76,4,Feasibility
12,77,1,Feasibility
12,78,2,Feasibility
12,79,3,Feasibility
12,80,4,Feasibility
12,81,3,Feasibility
12,82,4,Feasibility
12,83,2,Feasibility
12,84,5,Feasibility
12,85,3,Feasibility
12,86,3,Feasibility
12,87,2,Feasibility
12,88,4,Feasibility
12,89,5,Feasibility
12,90,4,Feasibility
12,91,2,Feasibility
12,92,2,Feasibility
12,93,3,Feasibility
12,94,4,Feasibility
12,95,2,Feasibility
12,96,3,Feasibility
12,97,4,Feasibility
12,98,4,Feasibility
12,99,2,Feasibility
12,100,5,Feasibility
14,1,5,Importance
14,2,4,Importance
14,3,4,Importance
14,4,5,Importance
14,5,4,Importance
14,6,4,Importance
14,7,4,Importance
14,8,4,Importance
14,9,4,Importance
14,10,3,Importance
14,11,4,Importance
14,12,4,Importance
14,13,4,Importance
14,14,4,Importance
14,15,4,Importance
14,16,4,Importance
14,17,4,Importance
14,18,4,Importance
14,19,4,Importance
14,20,3,Importance
14,21,3,Importance
14,22,4,Importance
14,23,4,Importance
14,24,4,Importance
14,25,4,Importance
14,26,4,Importance
14,27,4,Importance
14,28,4,Importance
14,29,4,Importance
14,30,4,Importance
14,31,4,Importance
14,32,4,Importance
14,33,4,Importance
14,34,4,Importance
14,35,4,Importance
14,36,4,Importance
14,37,3,Importance
14,38,4,Importance
14,39,4,Importance
14,40,4,Importance
14,41,4,Importance
14,42,4,Importance
14,43,4,Importance
14,44,4,Importance
14,45,4,Importance
14,46,4,Importance
14,47,4,Importance
14,48,4,Importance
14,49,4,Importance
14,50,4,Importance
14,51,4,Importance
14,52,4,Importance
14,53,4,Importance
14,54,3,Importance
14,55,4,Importance
14,56,4,Importance
14,57,4,Importance
14,58,4,Importance
14,59,4,Importance
14,60,4,Importance
14,61,3,Importance
14,62,4,Importance
14,63,4,Importance
14,64,4,Importance
14,65,4,Importance
14,66,4,Importance
14,67,4,Importance
14,68,3,Importance
14,69,4,Importance
14,70,4,Importance
14,71,4,Importance
14,72,4,Importance
14,73,4,Importance
14,74,4,Importance
14,75,4,Importance
14,76,4,Importance
14,77,4,Importance
14,78,4,Importance
14,79,4,Importance
14,80,4,Importance
14,81,4,Importance
14,82,4,Importance
14,83,4,Importance
14,84,4,Importance
14,85,4,Importance
14,86,4,Importance
14,87,3,Importance
14,88,4,Importance
14,89,4,Importance
14,90,4,Importance
14,91,4,Importance
14,92,4,Importance
14,93,4,Importance
14,94,4,Importance
14,95,4,Importance
14,96,4,Importance
14,97,4,Importance
14,98,4,Importance
14,99,3,Importance
14,100,4,Importance
14,1,4,Feasibility
14,2,3,Feasibility
14,3,3,Feasibility
14,4,4,Feasibility
14,5,3,Feasibility
14,6,4,Feasibility
14,7,3,Feasibility
14,8,3,Feasibility
14,9,3,Feasibility
14,10,3,Feasibility
14,11,3,Feasibility
14,12,3,Feasibility
14,13,2,Feasibility
14,14,3,Feasibility
14,15,3,Feasibility
14,16,4,Feasibility
14,17,3,Feasibility
14,18,4,Feasibility
14,19,3,Feasibility
14,20,2,Feasibility
14,21,4,Feasibility
14,22,4,Feasibility
14,23,3,Feasibility
14,24,3,Feasibility
14,25,3,Feasibility
14,26,3,Feasibility
14,27,3,Feasibility
14,28,3,Feasibility
14,29,2,Feasibility
14,30,3,Feasibility
14,31,2,Feasibility
14,32,2,Feasibility
14,33,2,Feasibility
14,34,4,Feasibility
14,35,3,Feasibility
14,36,3,Feasibility
14,37,4,Feasibility
14,38,3,Feasibility
14,39,3,Feasibility
14,40,3,Feasibility
14,41,3,Feasibility
14,42,3,Feasibility
14,43,4,Feasibility
14,44,4,Feasibility
14,45,4,Feasibility
14,46,3,Feasibility
14,47,3,Feasibility
14,48,2,Feasibility
14,49,2,Feasibility
14,50,4,Feasibility
14,51,4,Feasibility
14,52,2,Feasibility
14,53,4,Feasibility
14,54,4,Feasibility
14,55,2,Feasibility
14,56,3,Feasibility
14,57,4,Feasibility
14,58,3,Feasibility
14,59,3,Feasibility
14,60,3,Feasibility
14,61,3,Feasibility
14,62,3,Feasibility
14,63,2,Feasibility
14,64,3,Feasibility
14,65,2,Feasibility
14,66,4,Feasibility
14,67,3,Feasibility
14,68,4,Feasibility
14,69,4,Feasibility
14,70,3,Feasibility
14,71,3,Feasibility
14,72,3,Feasibility
14,73,3,Feasibility
14,74,3,Feasibility
14,75,2,Feasibility
14,76,4,Feasibility
14,77,3,Feasibility
14,78,3,Feasibility
14,79,4,Feasibility
14,80,4,Feasibility
14,81,3,Feasibility
14,82,3,Feasibility
14,83,2,Feasibility
14,84,2,Feasibility
14,85,2,Feasibility
14,86,3,Feasibility
14,87,2,Feasibility
14,88,3,Feasibility
14,89,4,Feasibility
14,90,4,Feasibility
14,91,3,Feasibility
14,92,2,Feasibility
14,93,2,Feasibility
14,94,3,Feasibility
14,95,2,Feasibility
14,96,2,Feasibility
14,97,2,Feasibility
14,98,4,Feasibility
14,99,3,Feasibility
14,100,3,Feasibility
15,1,5,Importance
15,2,5,Importance
15,3,5,Importance
15,4,3,Importance
15,5,5,Importance
15,6,2,Importance
15,7,5,Importance
15,8,4,Importance
15,9,5,Importance
15,10,5,Importance
15,11,2,Importance
15,12,4,Importance
15,13,4,Importance
15,14,5,Importance
15,15,3,Importance
15,16,2,Importance
15,17,4,Importance
15,18,4,Importance
15,19,5,Importance
15,20,4,Importance
15,21,2,Importance
15,22,3,Importance
15,23,3,Importance
15,24,3,Importance
15,25,4,Importance
15,26,5,Importance
15,27,3,Importance
15,28,2,Importance
15,29,5,Importance
15,30,3,Importance
15,31,3,Importance
15,32,4,Importance
15,33,1,Importance
15,34,3,Importance
15,35,2,Importance
15,36,4,Importance
15,37,4,Importance
15,38,5,Importance
15,39,4,Importance
15,40,5,Importance
15,41,3,Importance
15,42,4,Importance
15,43,5,Importance
15,44,3,Importance
15,45,4,Importance
15,46,5,Importance
15,47,2,Importance
15,48,4,Importance
15,49,4,Importance
15,50,3,Importance
15,51,4,Importance
15,52,1,Importance
15,53,3,Importance
15,54,3,Importance
15,55,5,Importance
15,56,4,Importance
15,57,4,Importance
15,58,3,Importance
15,59,3,Importance
15,60,3,Importance
15,61,3,Importance
15,62,4,Importance
15,63,4,Importance
15,64,4,Importance
15,65,4,Importance
15,66,2,Importance
15,67,4,Importance
15,68,5,Importance
15,69,5,Importance
15,70,3,Importance
15,71,1,Importance
15,72,3,Importance
15,73,4,Importance
15,74,2,Importance
15,75,4,Importance
15,76,4,Importance
15,77,1,Importance
15,78,1,Importance
15,79,3,Importance
15,80,4,Importance
15,81,3,Importance
15,82,5,Importance
15,83,3,Importance
15,84,4,Importance
15,85,3,Importance
15,86,4,Importance
15,87,4,Importance
15,88,4,Importance
15,89,5,Importance
15,90,3,Importance
15,91,2,Importance
15,92,3,Importance
15,93,2,Importance
15,94,5,Importance
15,95,3,Importance
15,96,2,Importance
15,97,3,Importance
15,98,3,Importance
15,99,2,Importance
15,100,5,Importance
15,1,4,Feasibility
15,2,4,Feasibility
15,3,4,Feasibility
15,4,4,Feasibility
15,5,3,Feasibility
15,6,2,Feasibility
15,7,3,Feasibility
15,8,4,Feasibility
15,9,4,Feasibility
15,10,4,Feasibility
15,11,3,Feasibility
15,12,4,Feasibility
15,13,2,Feasibility
15,14,3,Feasibility
15,15,3,Feasibility
15,16,3,Feasibility
15,17,3,Feasibility
15,18,4,Feasibility
15,19,4,Feasibility
15,20,2,Feasibility
15,21,2,Feasibility
15,22,3,Feasibility
15,23,4,Feasibility
15,24,2,Feasibility
15,25,4,Feasibility
15,26,2,Feasibility
15,27,4,Feasibility
15,28,4,Feasibility
15,29,4,Feasibility
15,30,4,Feasibility
15,31,5,Feasibility
15,32,3,Feasibility
15,33,2,Feasibility
15,34,4,Feasibility
15,35,4,Feasibility
15,36,4,Feasibility
15,37,5,Feasibility
15,38,3,Feasibility
15,39,4,Feasibility
15,40,4,Feasibility
15,41,3,Feasibility
15,42,4,Feasibility
15,43,4,Feasibility
15,44,4,Feasibility
15,45,3,Feasibility
15,46,4,Feasibility
15,47,2,Feasibility
15,48,3,Feasibility
15,49,3,Feasibility
15,50,5,Feasibility
15,51,5,Feasibility
15,52,3,Feasibility
15,53,5,Feasibility
15,54,3,Feasibility
15,55,2,Feasibility
15,56,5,Feasibility
15,57,5,Feasibility
15,58,2,Feasibility
15,59,3,Feasibility
15,60,3,Feasibility
15,61,3,Feasibility
15,62,4,Feasibility
15,63,2,Feasibility
15,64,4,Feasibility
15,65,3,Feasibility
15,66,3,Feasibility
15,67,3,Feasibility
15,68,5,Feasibility
15,69,5,Feasibility
15,70,5,Feasibility
15,71,2,Feasibility
15,72,4,Feasibility
15,73,4,Feasibility
15,74,4,Feasibility
15,75,3,Feasibility
15,76,3,Feasibility
15,77,2,Feasibility
15,78,2,Feasibility
15,79,3,Feasibility
15,80,4,Feasibility
15,81,2,Feasibility
15,82,2,Feasibility
15,83,3,Feasibility
15,84,5,Feasibility
15,85,4,Feasibility
15,86,3,Feasibility
15,87,4,Feasibility
15,88,3,Feasibility
15,89,5,Feasibility
15,90,3,Feasibility
15,91,2,Feasibility
15,92,3,Feasibility
15,93,3,Feasibility
15,94,3,Feasibility
15,95,3,Feasibility
15,96,3,Feasibility
15,97,2,Feasibility
15,98,3,Feasibility
15,99,3,Feasibility
15,100,5,Feasibility
